OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
70957,QUARLES #4950,"I-95, EXIT 126A, US-1",Fredericksburg,VA,60,3.759,38.301664,-77.464505
70958,QUARLES #4951,SR-3,Fredericksburg,VA,60,3.759,38.3031837,-77.4605399
70959,QUARLES #4814,US-117,Wilmington,NC,245,3.799,34.2016159,-77.8884569
70960,QUARLES #4962,"I-81, EXIT 222, US-250",Staunton,VA,185,2.899,38.1495947,-79.072557
70961,QUARLES #4815,"I-140, EXIT 14",Wilmington,NC,245,3.799,34.209198,-77.871911
70962,QUARLES #4965,"I-295, EXIT 37A, US-360",Warsaw,VA,180,3.759,37.9587465,-76.7580211
70963,QUARLES #4817,"US-70, EXIT 333",Selma,NC,205,3.799,35.535508,-78.284742
70964,SEALSTON DELI,"I-95, EXIT 130A, SR-3",King George,VA,180,3.499,38.2663841,-77.1805099
70965,QUARLES #4822,US-401,Raleigh,NC,177,3.709,35.902244,-78.488015
70966,QUARLES #4927,SR-10 & SR-145,Chesterfield,VA,180,3.699,37.3777927,-77.5046698
70967,QUARLES #4823,I-95,Fayetteville,NC,63,3.799,35.0180241,-78.813538
70968,QUARLES #4928,"I-95, EXIT 86A & SR-656",Ashland,VA,180,3.674,37.75988,-77.471896
70969,QUARLES #4824,I-40 EXIT 210,Greensboro,NC,65,3.699,36.0726355,-79.7919754
70970,QUARLES #4931,US-60 & SR-603,Powhatan,VA,180,3.699,37.5420237,-77.9190619
70971,QUARLES #4932,"I-64, EXIT 173 & SR-623",Rockville,VA,180,3.699,37.72598,-77.67832
70973,QUARLES #4826,US HWY 29/70,High Point,NC,65,3.66566666,35.9448288,-79.9730527
70974,QUARLES #4933,US-60,Richmond,VA,180,3.699,37.528364,-77.445841
70975,QUARLES #4935,"I-95, EXIT 64 & SR-613",Richmond,VA,180,3.699,37.5385087,-77.43428
70976,QUARLES #4827,I-40 EXIT 203,Kernersville,NC,65,3.199,36.1198589,-80.0736533
70977,QUARLES #4828,I-440 EXIT 13B,Raleigh,NC,177,3.709,35.7803977,-78.6390989
70978,QUARLES #4829,I-40 EXIT 298A,Raleigh,NC,177,3.599,35.7803977,-78.6390989
70979,QUARLES #4830,I-540 EXIT 3,Raleigh,NC,177,3.719,35.7803977,-78.6390989
70980,QUARLES #4938,"I-64, EXIT 159 & SR-522",Gum Spring,VA,180,3.699,37.7757,-77.89666
70982,EXXON/QUARLES #4942,"I-64/33, EXIT 205 & SR-249",Quinton,VA,180,3.509,37.5327893,-77.1154448
70983,QUARLES #4943,"I-295, EXIT 22A & SR-5",Henrico,VA,180,3.699,37.6294756,-77.5189032
70984,QUARLES #4831,US-64 EXIT 470,Rocky Mount,NC,205,3.409,35.9423833,-77.7956949
70985,QUARLES #4832,I-40 EXIT 189,Winston Salem,NC,65,3.57233333,36.0998131,-80.2440518
70986,QUARLES #4833,US-1,Youngsville,NC,177,3.699,36.0372457,-78.5003353
70987,QUARLES #4902,US-250/33,Richmond,VA,180,3.699,37.581513,-77.493086
70988,QUARLES #4909,I-664 EXIT 3,Hampton,VA,244,3.42566666,37.0264414,-76.3442846
70989,QUARLES #4911,I-264 EXIT 19B,Virginia Beach,VA,130,3.57233333,36.8496579,-75.9760751
70990,QUARLES #4915,I-664 EXIT 2,Hampton,VA,244,3.42566666,37.0264414,-76.3442846
70991,QUARLES #4917,I-64 EXIT 255,Newport News,VA,130,3.41066666,37.077755,-76.514264
70992,QUARLES #4904,I-64 EXIT 197B,Sandston,VA,180,3.259,37.5234794,-77.3158118
70993,QUARLES #4905,I-95 EXIT 89,Ashland,VA,180,3.699,37.7594012,-77.4806603
70994,QUARLES #4906,I-95 EXIT 73,Richmond,VA,180,3.699,37.5385087,-77.43428
70995,QUARLES #4910,I-95 EXIT 61B,Chester,VA,180,3.799,37.3562229,-77.4460583
70996,QUARLES #4912,I-64 EXIT 136,Troy,VA,180,3.899,37.9509737,-78.2463934
70997,QUARLES #4913,SR-76,Midlothian,VA,180,3.699,37.5062673,-77.649268
70998,QUARLES #4916,I-246 EXIT 6,Portsmouth,VA,130,3.46566666,36.8320081,-76.297699
71001,QUARLES #4921,I-95 EXIT 83B,Richmond,VA,180,3.699,37.5385087,-77.43428
71002,QUARLES #4922,US-250,Charlottesville,VA,180,3.899,38.0389134,-78.4685042
71003,QUARLES #4923,I-95 EXIT 73,Richmond,VA,180,3.699,37.5385087,-77.43428
71004,QUARLES #4924,US-1 & SR-688,Doswell,VA,180,3.699,37.8601402,-77.4641492
71005,QUARLES #4925,I-95 EXIT 78,Richmond,VA,180,3.699,37.5385087,-77.43428
71006,QUARLES #4926,I-95 EXIT 79,Richmond,VA,180,3.699,37.5385087,-77.43428
71007,HAYDEN TRAVEL CENTER,"I-65, EXIT 284 & SR-160",Warrior,AL,615,3.129,33.8142682,-86.8094394
71009,WEIGELS #80,"I-40, EXIT 435 & US-321",Newport,TN,405,3.11566666,35.9670412,-83.1876578
71010,KEYSTOPS,"I-64, EXIT 17",Louisville,KY,415,3.19566666,38.141177,-85.776881
71011,Global,"I-84 E, EXIT 2 & US-6 E",Danbury,CT,100,3.459,41.407483,-73.469648
71012,ALLTOWN MARKETS #838,"I-95 N, EXIT 12",Darien,CT,100,3.83233333,41.0787079,-73.4692873
71013,ALLTOWN MARKETS #647,SR-3 EXIT 5,Plymouth,MA,175,3.959,41.9583799,-70.6673851
71014,Global,"I-95, EXIT 43 & US-1",Elkridge,MD,22,3.099,39.195393,-76.738942
71018,KWIK STAR #1076,US-218,Vinton,IA,565,3.199,42.154038,-92.0346529
71019,KWIK TRIP #489,SR-3,Northfield,MN,448,3.524,44.4582041,-93.161159
71020,Fast Trac 21,SR-21 & CR-50,Caldwell,TX,670,3.299,30.5305813,-96.6969703
71021,Amoco,"I-39 & HWY 23, EXIT 54",Oglesby,IL,290,3.199,41.2953127,-89.0595266
71021,Amoco,"I-39 & HWY 23, EXIT 54",Oglesby,IL,290,3.249,41.2953127,-89.0595266
71022,TEX BEST #530,"I-10, EXIT 628 & SR-80",Luling,TX,595,3.009,29.680898,-97.647499
71023,LOVES TRAVEL STOP #853,SR-302 & CR-313,Kermit,TX,710,3.25066666,31.8578999,-103.0932149
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.449,40.892249,-90.648747
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.389,40.892249,-90.648747
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.349,40.892249,-90.648747
71025,KWIK TRIP #644,SR-57 & SR-32,New Holstein,WI,582,3.39066666,43.9499924,-88.0842643
71027,Kwik Star #1068,I-35,Story City,IA,320,2.959,42.1732535,-93.5705611
71029,CASEYS #6445,I-355 EXIT 27 & SR-64,Lombard,IL,293,3.349,41.8864687,-88.0201536
71030,QUIKTRIP #1469,"I-10, EXIT 248 & SR-77",Marana,AZ,980,3.06233333,32.4483736,-111.211475
71032,MAVERIK COUNTRY STORE #416,US-50 & US-95,Fallon,NV,966,3.52566666,39.476713,-118.782418
71033,MAVERIK COUNTRY STORE #560,I-580 & US-50,Carson City,NV,966,3.589,39.1663259,-119.7670374
71034,MAVERIK COUNTRY STORE #635,I-15 EXIT 57,Cedar City,UT,791,3.44233333,37.6774238,-113.061827
71036,GOLDEN GATE PETRO,US-550,Montrose,CO,810,3.43566666,38.485898,-107.867338
71037,SUNOCO,US-220 EXIT 111,Lock Haven,PA,138,3.599,41.1373067,-77.4469952
71039,TURNPIKE MARKET EXPRESS,SR-5,Newton Falls,OH,573,3.259,41.210127,-80.960672
71042,SINCLAIR,I-580/US-395 EXIT 6,Carson City,NV,966,3.599,39.1284989,-119.74688
71046,SPEEDWAY #9336,US-27/SR-126,Cincinnati,OH,300,3.699,39.0957374,-84.50098
71047,LOVES TRAVEL STOP #722,"I-17, EXIT 262 & SR-69",Mayer,AZ,930,3.68066666,34.3978054,-112.236273
71050,GILL MART CORNER STORE,US-131 & SR-216,Three Rivers,MI,465,3.699,41.9442722,-85.6346222
71051,SHEETZ #683,I-83 EXIT 28,York,PA,70,3.259,39.962493,-76.7276989
71053,ROAD RANGER #279,"I-57, EXIT 45 & SR-148",Marion,IL,275,3.699,37.731632,-88.935288
71053,ROAD RANGER #279,"I-57, EXIT 45 & SR-148",Marion,IL,275,3.379,37.731632,-88.935288
71055,LOVES TRAVEL STOP #793,"I-840, EXIT 67 & COUCHVILLE PIKE",Mount Juliet,TN,460,3.25233333,36.217989,-86.513862
71056,SPEEDWAY #1044,US-72 & SR-20,Decatur,AL,615,3.42566666,34.6060203,-86.9838165
71057,LOVES TRAVEL STOP #795,US-97/US-26 & HALL RD,Madras,OR,935,3.689,44.6120688,-121.1365554
71058,KWIK TRIP #1090,SR-19 & SR-21,New Prague,MN,448,3.349,44.5433331,-93.5760445
71059,CIRCLE K #2706781,US-17 & SR-200,Yulee,FL,75,3.34233333,30.6226052,-81.5338086
71060,CIRCLE K #2701537,"I-77, EXIT 100 & SR-89",Mount Airy,NC,65,2.859,36.4993877,-80.6072138
71061,CIRCLE K #2702344,US-78 & SR-39,Williston,SC,135,3.799,33.4133288,-81.4627427
71062,MAVERIK COUNTRY STORE #637,"I-70, EXIT 56 & US-89",SALINA,UT,835,3.44233333,38.927041,-111.863495
71063,MAVERIK COUNTRY STORE #639,"I-40, EXIT 153",Albuquerque,NM,580,3.19733333,35.128683,-106.579128
71064,LOVES TRAVEL STOP #798,I-57 EXIT 212,Tuscola,IL,280,3.289,39.7998585,-88.2884552
71064,LOVES TRAVEL STOP #798,I-57 EXIT 212,Tuscola,IL,280,3.389,39.7998585,-88.2884552
71064,LOVES TRAVEL STOP #798,I-57 EXIT 212,Tuscola,IL,280,3.489,39.7998585,-88.2884552
71065,MAVERIK COUNTRY STORE #429,US-40 & SR-121,Roosevelt,UT,835,3.439,40.299403,-109.9887605
71066,Circle K #2745067,"I-75, EXIT 155",Macon,GA,85,3.089,32.8406946,-83.6324022
71067,7-ELEVEN #41219,I-385 EXIT 9,Laurens,SC,30,3.099,34.4989248,-82.0156362
71071,KWIK TRIP #1074,SR-35,Somerset,WI,448,3.524,45.124894,-92.6730433
71072,LOVES TRAVEL STOP #801,I-75 EXIT 102,Cordele,GA,10,3.309,31.9691606,-83.782718
71073,LOVES TRAVEL STOP #803,I-57 EXIT 54B,Marion,IL,540,3.739,37.7306054,-88.9331256
71073,LOVES TRAVEL STOP #803,I-57 EXIT 54B,Marion,IL,540,3.749,37.7306054,-88.9331256
71074,Speedway #7764,SR-72 & SR-25,Dundee,IL,293,3.279,42.1088287,-88.2965083
71075,TEXAS TRAVEL CENTER,"I-35, EXIT 277",Jarrell,TX,595,2.83233333,30.8249094,-97.604454
71076,Kwik Star #589,US-151,Marion,IA,380,3.524,42.03578,-91.575715
71077,COMMUNITY CO OPS LAKE PARK,US-10,Lake Park,MN,341,3.509,46.8770961,-96.099239
71079,DK,SR-375,El Paso,TX,640,2.699,31.898938,-106.419032
71080,BIG INDIAN SMOKE SHOP,I-90 & US-20,Irving,NY,38,2.929,42.5675589,-79.1128169
71080,BIG INDIAN SMOKE SHOP,I-90 & US-20,Irving,NY,38,3.029,42.5675589,-79.1128169
71083,SPRINT FOOD #701,US-78,Augusta,GA,195,3.22566666,33.4709714,-81.9748429
71084,FIESTA MART #42,US-75,Tulsa,OK,560,3.16566666,36.145976,-96.001953
71085,Sunoco,SR-49,Greenville,OH,317,3.599,40.0625355,-84.6140689
71086,THORNTONS #318,SR-59 & SR-38,West Chicago,IL,290,3.649,41.8847507,-88.2039607
71086,THORNTONS #318,SR-59 & SR-38,West Chicago,IL,290,3.699,41.8847507,-88.2039607
71087,HALF SUN TRAVEL PLAZA,"I-90, EXIT 176",Moses Lake,WA,920,4.029,47.124212,-119.277584
71087,HALF SUN TRAVEL PLAZA,"I-90, EXIT 176",Moses Lake,WA,920,3.569,47.124212,-119.277584
71088,KARDES,US-151,Monticello,IA,335,3.399,42.238002,-91.1685873
71090,CEFCO #2076,US-60 & SR-207,Panhandle,TX,585,2.94566666,35.3425721,-101.3904863
71091,BREAK TIME #3163,US-63 & CR-M,Moberly,MO,310,3.46233333,39.4201137,-92.4364298
71094,BP,US-63 & SR-137,Eddyville,IA,320,3.379,41.1561503,-92.6381659
71095,HOBO PANTRY #29,US-84/SR-12 & SR-95,Gordon,AL,20,3.659,31.1412918,-85.0965965
71096,GAS N WASH,US-30 & SR-394,Chicago Heights,IL,365,3.499,41.5062834,-87.6357079
71097,THORNTONS #329,"I-55, EXIT 267 & SR-53",Romeoville,IL,290,3.309,41.6475306,-88.0895061
71097,THORNTONS #329,"I-55, EXIT 267 & SR-53",Romeoville,IL,290,3.359,41.6475306,-88.0895061
71098,DANDY MINI MART #74,US-6 & SR-187,Wysox,PA,32,3.999,41.7745124,-76.399314
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.399,41.4203482,-87.7447556
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.349,41.4203482,-87.7447556
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.459,41.4203482,-87.7447556
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.409,41.4203482,-87.7447556
71101,FOOD N FUEL,"I-55, EXIT 244 & SR-53",Elwood,IL,365,3.499,41.4039201,-88.1117242
71101,FOOD N FUEL,"I-55, EXIT 244 & SR-53",Elwood,IL,365,3.599,41.4039201,-88.1117242
71102,365 Food and Fuel,"I-35W/US-287, EXIT 54A & SR-183",Fort Worth,TX,637,2.97566666,32.825277,-97.063696
71103,FAT DOGS NORTH PLATTE SOUTH,"I-80, EXIT 177 & US-83",North Platte,NE,475,3.074,41.1368333,-100.7612819
71104,SPINX #364,"I-26, EXIT 194",Summerville,SC,475,3.399,33.012176,-80.182766
71105,SHEPHERD 700,US-64 & CR-450,Alva,OK,337,3.219,36.8030501,-98.6660278
71106,SECURITY OIL,"I-135, EXIT 10B & SR-96",Wichita,KS,570,3.299,37.687288,-97.338469
71107,SPARKYS ONE STOP,"US-20, EXIT 96 & SR-4",Rockwell City,IA,343,3.21566666,42.3952576,-94.6338671
71108,Stuckeyâ€™s Travel Center West,"I-10, EXIT 819 & FM-1663",Anahuac,TX,610,2.80733333,29.7713308,-94.6785092
71109,KWIK TRIP #1067,"SR-13, BETWEEN FAIRWAY & TRINITY DR",Phillips,WI,295,3.31566666,45.6900818,-90.3971021
71110,KWIK TRIP #1121,"I-94 & SR-26, EXIT 267",Watertown,WI,420,3.289,43.194335,-88.7241822
71111,MAPCO #5167,"I-59, EXIT 21B & SR-35",Fort Payne,AL,285,3.479,34.4442547,-85.7196893
71112,BERKSHIRE ENERGY,"I-91, EXIT 8 & SR-80",New Haven,CT,100,3.549,41.308659,-72.925298
71113,PLATEU TRAVEL PLAZA,"I-95, EXIT 39A & US-1",Madras,OR,935,3.359,44.6334544,-121.129487
71114,SHEETZ #672,"I-95, EXIT 11B & SR-606",Woodford,VA,180,2.899,38.11319,-77.40887
71115,FASTBREAK #6,US-50/US-151 & US-41,Vincennes,IN,510,4.039,38.693189,-87.4926757
71116,CEFCO #101,US-59 & SR-49,Jefferson,TX,766,2.899,32.7369249,-94.3538186
71117,AM-PM TRUCK STOP,"I-520/SR-415, EXIT 9 & SR-56",Augusta,GA,135,3.359,33.4709714,-81.9748429
71118,THORNTONS #0331,"I-35/US-51, EXIT 3 & CR-9",Roscoe,IL,520,3.469,42.4133505,-89.0092742
71118,THORNTONS #0331,"I-35/US-51, EXIT 3 & CR-9",Roscoe,IL,520,3.419,42.4133505,-89.0092742
71119,PARKER'S #69 (DISCOUNT AVAILABLE),"I-95/SR-405, EXIT 102 & US-80",Pooler,GA,195,3.12233333,32.1158983,-81.2495131
71120,GAS PRO TRAVEL CENTER,US-25 & SR-56,Waynesboro,GA,135,3.799,33.0898731,-82.0156736
71121,HAT CREEK TRAVEL,"I-10/US-70, EXIT 82A & US-180",Deming,NM,640,2.919,32.2627416,-107.7581979
71123,ONE9 XPRESS FUEL #1264,"I-10, EXIT 203",Eloy,AZ,930,3.139,32.7551703,-111.553493
71123,XPRESS FUEL DBA ONE9 #1264,"I-10, EXIT 203",Eloy,AZ,930,3.139,32.7551703,-111.553493
71124,LOVES TRAVEL STOP #761,"I-10, EXIT 343 & US-301",Jacksonville,FL,75,3.849,30.3262247,-81.6579179
71126,QUIKTRIP #1177,I-77 & US-21,Blythewood,SC,46,3.07566666,34.2658164,-80.9981161
71127,QUIKTRIP #4044,"I-10, EXIT 609",Seguin,TX,740,2.94566666,29.5688411,-97.9647269
71129,Queens Market,"I-85, EXIT 41 & SR-2480",Charlotte,NC,46,3.499,35.2272086,-80.8430827
71131,7-ELEVEN #38816,"I-85, EXIT 66 & US-29",Spartanburg,SC,210,3.30566666,34.949568,-81.932304
71132,CEFCO #104,US-259 & SR-315,Mount Enterprise,TX,618,2.959,31.9179473,-94.6810439
71133,AMIGOS TRAVEL CENTER,"I-35, EXIT 85 & FM-117",Dilley,TX,740,3.399,28.6695971,-99.1672017
71134,ALLSUPS CONVENIENCE STORE #2376,US-54/US-285 & US-60,Vaughn,NM,580,3.499,34.5939983,-105.1896734
71136,CIRCLE K #2706788,"I-795, EXIT 22 & US-70, EXIT 356",Goldsboro,NC,205,3.39233333,35.3848841,-77.9927651
71138,LUMMI BAY MARKET,"I-5, EXIT 260",Bellingham,WA,850,3.759,48.7836439,-122.4984439
71139,GAS N WASH,SR-47 & CR-9,Yorkville,IL,290,3.599,41.6411409,-88.4472948
71140,BP,"I-94, EXIT 267 & SR-26, EXIT 30",Jefferson,WI,420,3.209,43.0055594,-88.8073273
71141,CASEYS #3901,"I-55, EXIT 178 & CR-23",Lexington,IL,368,3.339,40.644548,-88.779077
71141,CASEYS #3901,"I-55, EXIT 178 & CR-23",Lexington,IL,368,3.359,40.644548,-88.779077
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.349,42.2401001,-89.1383519
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.289,42.2401001,-89.1383519
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.229,42.2401001,-89.1383519
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.269,42.2401001,-89.1383519
71143,CASEYS #3904,SR-141,Manning,IA,319,3.209,41.9092293,-95.0650571
71144,CASEYS #3675,US-12 & US-75,Ortonville,MN,250,3.379,45.298618,-96.439008
71145,CASEYS #3905,I-74/US-421 EXIT 113,Shelbyville,IN,372,3.599,39.5379826,-85.752953
71146,CASEYS #2968,US-34,Eagle,NE,413,3.239,40.816629,-96.4304931
71147,CASEYS #3910,US-177 & SR-33,Perkins,OK,560,3.01566666,35.9667611,-97.0337134
71148,CASEYS #1892,US-65,Sheffield,IA,433,3.15233333,42.8873665,-93.2022928
71149,KOUNTRY KORNER,SR-20,Mount Pleasant,MI,260,3.619,43.5915821,-84.7697128
71150,LOVES TRAVEL STOP #812,"I-84, EXIT 141",Bliss,ID,785,3.78566666,42.9267744,-114.9492739
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.289,38.7296538,-88.0846891
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.189,38.7296538,-88.0846891
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.189,38.7296538,-88.0846891
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.389,38.7296538,-88.0846891
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.339,38.7296538,-88.0846891
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.289,38.7296538,-88.0846891
71152,LOVES TRAVEL STOP #841,"US-24, EXIT 41",Napoleon,OH,550,3.705,41.392175,-84.125015
71152,LOVES TRAVEL STOPS #841,"US-24, EXIT 41",Napoleon,OH,550,3.689,41.392175,-84.125015
71153,KWIK TRIP #1083,SR-35,Osceola,WI,451,3.499,45.3211518,-92.7054903
71154,KWIK TRIP #489,CR-3,DUNDAS,MN,448,3.499,44.4294359,-93.2020856
71155,KWIK TRIP #1124,"SR-16, EXIT 184",Sussex,WI,444,3.37733333,43.1339001,-88.2220372
71158,CIRCLE K #2707533,"SR-570, EXIT 3 & SR-572",Lakeland,FL,225,3.53233333,28.0394654,-81.9498042
71160,CIRCLE K #4706316,"I-96, EXIT 46  & SR-6, EXIT 15",Caledonia,MI,371,3.699,42.7891193,-85.5163391
71160,CIRCLE K #4706316,"I-96, EXIT 46  & SR-6, EXIT 15",Caledonia,MI,371,3.639,42.7891193,-85.5163391
71161,CIRCLE K #2720931,"I-95, EXIT 107 & US-301",Kenly,NC,205,3.149,35.5959363,-78.1240031
71162,CIRCLE K #4705694,US-20 & CR-245,Norwalk,OH,305,3.614,41.2424219,-82.6155745
71163,DANDY MINI MART #68,"I-86/SR-17, EXIT 51A & CR-64",Elmira,NY,32,3.899,42.0897965,-76.8077338
71164,DANDY MINI MART #59,SR-287,Middlebury Center,PA,138,3.999,41.856773,-77.23722
71165,PALMETTO EXPRESS #115,"I-26, EXIT 125 & US-176",Gaston,SC,135,3.199,33.8170974,-81.1009286
71166,MAVERIK COUNTRY STORE #616,US-50,Montrose,CO,810,3.39566666,38.5171165,-107.9199568
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.489,41.432591,-88.216915
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.349,41.432591,-88.216915
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.449,41.432591,-88.216915
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.389,41.432591,-88.216915
71167,LOVES TRAVEL STOP #768,"I-55, EXIT 247",Channahon,IL,290,3.549,41.432591,-88.216915
71168,LOVES TRAVEL STOP #797,"I-80, EXIT 176",Winnemucca,NV,966,3.744,40.974389,-117.728719
71169,LOVES TRAVEL STOP #879,"I-69 EXIT,286 & US-24 & SR-9",Huntington,IN,370,3.50066666,40.882353,-85.4964727
71170,LOVES TRAVEL STOP #849,"I-94, EXIT 292 & CR-21",Valley City,ND,390,3.969,46.924542,-98.004913
71171,TEXSTAR TRAVEL CENTER,I-35 EXIT 302,Temple,TX,765,2.91233333,31.0983747,-97.3429563
71172,ZIPPY JS #18,CR-577 & CR-80,Brenham,TX,670,3.199,30.1668828,-96.3977442
71173,ENMARKET #828,"I-95/SR-405, EXIT 102 & US-80",Pooler,GA,195,3.08233333,32.1158983,-81.2495131
71176,QUIKTRIP #1710,US-23/SR-365,Gainesville,GA,16,3.34566666,34.2402502,-83.8398107
71177,COMO TRAVEL CENTER,"I-55, EXIT 257 & SR-310",Como,MS,435,3.079,34.51517,-89.939349
71179,7-ELEVEN #41332,"I-26, EXIT 76 & SR-219",Newberry,SC,210,3.33233333,34.275542,-81.617725
71181,7-ELEVEN #38637,"I-85, EXIT 72 & I-585/US-176",Spartanburg,SC,210,3.11566666,34.949568,-81.932304
71185,SHEETZ #698,"I-78/US-22, EXIT 45 & SR-863",Kutztown,PA,90,3.329,40.5173165,-75.7774177
71186,7-ELEVEN #36837,US-29 & SR-904,Anderson,SC,30,3.089,34.5068601,-82.6506264
71187,KWIK TRIP #1041,SR-11 & CR-H,Sturtevant,WI,444,3.794,42.6980749,-87.8945229
71188,QUIKTRIP #1722,"I-75, EXIT 153",Macon,GA,85,3.089,32.8406946,-83.6324022
71189,QUIKTRIP #1198,"I-20, EXIT 55",Lexington,SC,135,3.129,33.984846,-81.214015
71190,LOVES TRAVEL STOPS #888,"I-80/US-30, EXIT 85 & SR-374",Green River,WY,835,3.589,41.5290933,-109.466473
71190,LOVES TRAVEL STOP #888,"I-80/US-30, EXIT 85 & SR-374",Green River,WY,835,3.707,41.5290933,-109.466473
71191,MAVERIK COUNTRY STORE #631,I-80/5600 WEST,Salt Lake City,UT,835,3.459,40.7498356,-112.0253701
71193,ASAP GENERAL STORE #308,US-60 & SR-123,Bartlesville,OK,560,3.191,36.7509272,-95.9771779
71194,ASAP GENERAL STORE #104,"I-40, EXIT 84 & US-54",Weatherford,OK,483,3.13233333,35.5261633,-98.7075744
71195,ASAP GENERAL STORE #301,"I-40, EXIT 108 & US-281/SR-8",Geary,OK,483,3.13233333,35.6302132,-98.3184548
71196,ASAP GENERAL STORE #302,SR-33 & SR 54,Thomas,OK,483,3.13233333,35.7442157,-98.747584
71197,ASAP GENERAL STORE #304,US-60/SR-51 & US-283,Arnett,OK,483,3.23233333,36.1352833,-99.7623715
71198,LOVES TRAVEL STOP #844,"I-90, EXIT 233 & SR-74",Saint Charles,MN,515,3.569,43.9693607,-92.0659824
71199,LOVES TRAVEL STOP #814,"I-22, EXIT 14 & CR-35",Hamilton,AL,576,3.55566666,34.143089,-87.974299
71200,LOVES TRAVEL STOP #730,"I-80, EXIT 440 & SR-50",Omaha,NE,319,3.28066666,41.2587459,-95.9383758
71201,PRIDE TRAVEL CENTER,I-91 EXIT 33,Hartford,CT,100,3.509,41.764582,-72.6908547
71202,QUIKTRIP #1181,"I-26, EXIT 154B & US-301",Orangeburg,SC,42,3.23566666,33.4918203,-80.8556476
71206,JACKSONS FOOD STORES #138,US-95/SR-339 & SR-208,Yerington,NV,966,3.679,39.0090379,-119.1828111
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.679,41.5733669,-87.7844944
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.499,41.5733669,-87.7844944
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.599,41.5733669,-87.7844944
71208,RACEWAY #6789,US-301 & SR-150,Richmond                                ,VA,180,3.429,37.5385087,-77.43428
71209,RACETRAC #2529,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.31566666,28.3361142,-82.2745308
71210,RACETRAC #2515,I-820 & BUS-287,Fort Worth,TX,630,2.87733333,32.753177,-97.3327459
71211,KUM & GO #0138,US-67,Jacksonville,AR,695,3.099,34.882975,-92.126456
71212,KUM & GO #0426,BUS-71,Springdale,AR,735,3.149,36.1867442,-94.1288142
71213,KUM & GO #0429,US-62,Rogers,AR,735,3.009,36.354463,-94.178182
71214,MAVERIK #5317,"I-76, EXIT 22",Brighton,CO,800,3.234,39.975781,-104.797144
71215,MAVERIK #5319,SR-392 & SR-257,Windsor,CO,800,3.159,40.4774818,-104.901361
71216,Maverik Country Store #5337,"I-35, EXIT 102 & SR-210",Huxley,IA,320,3.09233333,41.8946126,-93.6065898
71217,KUM & GO #0185,US-65,Bondurant,IA,320,3.095,41.662948,-93.494339
71218,KUM & GO #1435,US-65,Fair Grove,MO,535,3.15566666,37.3863061,-93.1586162
71219,KUM & GO #1568,"I-44, EXIT 156",Waynesville,MO,535,3.099,37.821612,-92.219241
71221,LOVES TRAVEL STOP #786,I-435 EXIT 55,Kansas City,MO,400,3.389,39.100105,-94.5781416
71223,SCOOBA JUNCTION,US-45 & SR-16,Scooba                                  ,MS,705,3.21566666,32.8622557,-88.483317
71227,TEX BEST #529,SR-16 & SR-1604,Von Ormy,TX,740,3.049,29.286868,-98.6482144
71228,SHELL,"I-80, EXIT 279 & SR-10",Gibbon                                  ,NE,330,3.299,40.749069,-98.845653
71229,THE PRIDE OF PALATINE,"I-90, EXIT 65 & SR-62",Palatine,IL,290,3.399,42.1105502,-88.0434304
71230,THE PRIDE OF LAKE COUNTY,US-12 & SR-53,Lake Zurich,IL,290,3.349,42.1969689,-88.0934108
